mapeFalse,mapeTrue,sensor,epochs,time_lag,dropout
2.1570954,0.0809584,1,200,7,0.0
6.7281556,0.13632983,1,200,7,0.1
5.1637826,0.14284725,1,200,7,0.2
5.0523257,0.15716496,1,200,7,0.3
3.243645,0.121845,1,200,7,0.4
5.4862366,0.18806535,1,200,7,0.5
0.81915885,0.09998231,1,200,8,0.0
0.83181447,0.09506375,1,200,8,0.1
0.92407036,0.10808734,1,200,8,0.2
0.75674504,0.09926874,1,200,8,0.3
0.95605683,0.110490754,1,200,8,0.4
0.96839607,0.111854605,1,200,8,0.5
0.44648615,0.11057799,1,200,9,0.0
0.54494756,0.10836732,1,200,9,0.1
0.609041,0.11484527,1,200,9,0.2
0.5703157,0.11283815,1,200,9,0.3
0.5939517,0.11574307,1,200,9,0.4
0.71906096,0.120445035,1,200,9,0.5
1.7647707,0.20425346,1,200,10,0.0
3.7312574,0.2246334,1,200,10,0.1
0.79689413,0.20607464,1,200,10,0.2
3.4929612,0.21965027,1,200,10,0.3
19.698683,0.23219506,1,200,10,0.4
1.2951801,0.20984553,1,200,10,0.5
1.3505777,0.029338703,1,250,2,0.0
3.8905535,0.03671091,1,250,2,0.1
2.7727652,0.041066606,1,250,2,0.2
3.2217913,0.037174556,1,250,2,0.3
1.8460336,0.041897345,1,250,2,0.4
2.2353787,0.047693677,1,250,2,0.5
1.4357809,0.07200722,1,250,3,0.0
1.4321148,0.052868497,1,250,3,0.1
1.8567736,0.06471398,1,250,3,0.2
0.6672055,0.05774757,1,250,3,0.3
2.0003388,0.07086809,1,250,3,0.4
0.4811493,0.068870224,1,250,3,0.5
2.9176486,0.052522175,1,250,4,0.0
3.7748828,0.06056064,1,250,4,0.1
1.6452456,0.060429957,1,250,4,0.2
1.4011667,0.06266485,1,250,4,0.3
5.314365,0.08429251,1,250,4,0.4
3.5862305,0.07241044,1,250,4,0.5
0.87644875,0.13923799,1,250,5,0.0
3.3147745,0.15118085,1,250,5,0.1
4.5224905,0.18804996,1,250,5,0.2
5.334987,0.17513423,1,250,5,0.3
4.0913405,0.23594286,1,250,5,0.4
1.2103825,0.20792523,1,250,5,0.5
0.9760308,0.08988942,1,250,6,0.0
5.452631,0.10370661,1,250,6,0.1
11.002073,0.11818648,1,250,6,0.2
5.839694,0.13739908,1,250,6,0.3
4.5704627,0.10919952,1,250,6,0.4
7.361488,0.119940765,1,250,6,0.5
3.5034487,0.090628624,1,250,7,0.0
5.4315553,0.113333456,1,250,7,0.1
2.0859735,0.13404095,1,250,7,0.2
1.3581204,0.11821303,1,250,7,0.3
8.794892,0.12726009,1,250,7,0.4
10.068691,0.23504487,1,250,7,0.5
0.75966084,0.10342549,1,250,8,0.0
0.9541376,0.10461455,1,250,8,0.1
0.9949062,0.11149663,1,250,8,0.2
0.8670581,0.14152487,1,250,8,0.3
0.9512747,0.11279983,1,250,8,0.4
1.1980362,0.124841094,1,250,8,0.5
0.44869483,0.108529806,1,250,9,0.0
0.5919001,0.11192319,1,250,9,0.1
0.7105952,0.11051725,1,250,9,0.2
0.6905004,0.104459025,1,250,9,0.3
0.6597079,0.105315104,1,250,9,0.4
0.6949718,0.11355041,1,250,9,0.5
2.3373375,0.19783713,1,250,10,0.0
5.0822153,0.2043783,1,250,10,0.1
8.5508175,0.22935228,1,250,10,0.2
2.1008856,0.24738127,1,250,10,0.3
1.9181786,0.20004766,1,250,10,0.4
4.9159584,0.22015259,1,250,10,0.5
0.32144955,0.03477015,1,300,2,0.0
3.6874557,0.037808273,1,300,2,0.1
2.5512812,0.034305196,1,300,2,0.2
2.4728947,0.037267033,1,300,2,0.3
0.55308145,0.03796677,1,300,2,0.4
2.0239985,0.05438764,1,300,2,0.5
0.5980839,0.047096055,1,300,3,0.0
0.5468748,0.060718793,1,300,3,0.1
1.6046163,0.054956235,1,300,3,0.2
2.700713,0.061878704,1,300,3,0.3
2.8686924,0.06258379,1,300,3,0.4
1.2395647,0.07651225,1,300,3,0.5
3.8737712,0.052327946,1,300,4,0.0
3.901906,0.05443214,1,300,4,0.1
2.0236797,0.058804546,1,300,4,0.2
3.4256825,0.061467305,1,300,4,0.3
0.7003144,0.060789,1,300,4,0.4
1.6340545,0.062335398,1,300,4,0.5
1.8580794,0.12836249,1,300,5,0.0
7.1613054,0.16639557,1,300,5,0.1
6.5131164,0.17862517,1,300,5,0.2
3.3763573,0.18946289,1,300,5,0.3
4.4079614,0.1750714,1,300,5,0.4
6.133833,0.19372773,1,300,5,0.5
0.4232701,0.09724132,1,300,6,0.0
0.76399994,0.08973794,1,300,6,0.1
4.114755,0.10997088,1,300,6,0.2
7.036418,0.116375215,1,300,6,0.3
2.2377415,0.10987584,1,300,6,0.4
4.4310412,0.13231233,1,300,6,0.5
1.1999869,0.09707636,1,300,7,0.0
4.6420236,0.12070784,1,300,7,0.1
6.2795115,0.13752674,1,300,7,0.2
10.518543,0.11810145,1,300,7,0.3
3.1281939,0.15821643,1,300,7,0.4
2.7526417,0.12616481,1,300,7,0.5
0.9174013,0.113842405,1,300,8,0.0
0.99652475,0.106863625,1,300,8,0.1
1.0326679,0.10580091,1,300,8,0.2
1.3221581,0.0918511,1,300,8,0.3
1.0332177,0.09580176,1,300,8,0.4
0.97828823,0.110154256,1,300,8,0.5
0.4710363,0.10266783,1,300,9,0.0
0.6478062,0.11004228,1,300,9,0.1
0.72668886,0.12909378,1,300,9,0.2
0.8770059,0.122445755,1,300,9,0.3
0.8429015,0.106193475,1,300,9,0.4
0.64503485,0.11199485,1,300,9,0.5
3.424922,0.18928699,1,300,10,0.0
11.9701395,0.2143716,1,300,10,0.1
2.8150475,0.2021957,1,300,10,0.2
10.411354,0.21720499,1,300,10,0.3
3.0039256,0.24017647,1,300,10,0.4
6.0848017,0.24153191,1,300,10,0.5
0.67759883,0.032717936,1,350,2,0.0
2.0451052,0.034824125,1,350,2,0.1
3.7210255,0.03606485,1,350,2,0.2
1.9581946,0.036452644,1,350,2,0.3
1.399077,0.049636055,1,350,2,0.4
2.2399585,0.04507464,1,350,2,0.5
1.3374623,0.048110545,1,350,3,0.0
2.5781264,0.055019613,1,350,3,0.1
1.6255155,0.05801949,1,350,3,0.2
2.6188266,0.057415247,1,350,3,0.3
1.8899661,0.06393815,1,350,3,0.4
2.752626,0.07518146,1,350,3,0.5
3.0376718,0.05630536,1,350,4,0.0
2.3992403,0.055368777,1,350,4,0.1
0.614612,0.06087378,1,350,4,0.2
0.6135664,0.06730767,1,350,4,0.3
3.7853003,0.06441646,1,350,4,0.4
1.2571601,0.065734096,1,350,4,0.5
0.9114009,0.11186089,1,350,5,0.0
5.3359575,0.1497479,1,350,5,0.1
4.577561,0.17697658,1,350,5,0.2
6.7462316,0.17649835,1,350,5,0.3
0.543792,0.23226342,1,350,5,0.4
6.0527177,0.21662757,1,350,5,0.5
0.46012715,0.09384311,1,350,6,0.0
1.6313766,0.09759468,1,350,6,0.1
4.9340124,0.11516492,1,350,6,0.2
0.7473991,0.12947515,1,350,6,0.3
9.006529,0.112279005,1,350,6,0.4
3.7253244,0.11034592,1,350,6,0.5
6.8160167,0.09130972,1,350,7,0.0
2.5393937,0.09909469,1,350,7,0.1
9.148767,0.16312234,1,350,7,0.2
4.7916017,0.14262341,1,350,7,0.3
7.7939878,0.17853609,1,350,7,0.4
1.9387414,0.12920566,1,350,7,0.5
0.7131729,0.11570361,1,350,8,0.0
1.2741166,0.10026226,1,350,8,0.1
0.88731253,0.09848854,1,350,8,0.2
1.1178454,0.111908846,1,350,8,0.3
1.1151032,0.134917,1,350,8,0.4
1.3580086,0.09835409,1,350,8,0.5
0.44079408,0.10374309,1,350,9,0.0
0.5311376,0.11323925,1,350,9,0.1
0.7757385,0.106790975,1,350,9,0.2
0.60049367,0.11706655,1,350,9,0.3
0.97349584,0.1138653,1,350,9,0.4
0.7109503,0.12329575,1,350,9,0.5
6.188674,0.21326496,1,350,10,0.0
3.0604346,0.22184277,1,350,10,0.1
3.1169453,0.2197848,1,350,10,0.2
