mapeFalse,mapeTrue,sensor,epochs,time_lag,dropout
0.29026395,0.06665221,7,300,7,0.1
0.457088,0.07976243,7,300,7,0.2
0.3713245,0.07437981,7,300,7,0.3
0.3152895,0.07173448,7,300,7,0.4
0.39057434,0.07292887,7,300,7,0.5
0.28774896,0.08593975,7,300,8,0.0
0.34804875,0.08366529,7,300,8,0.1
0.3305821,0.08618015,7,300,8,0.2
0.43775043,0.095715195,7,300,8,0.3
0.3777708,0.08271709,7,300,8,0.4
0.4557904,0.08407224,7,300,8,0.5
0.32583883,0.10269094,7,300,9,0.0
0.4037797,0.0976376,7,300,9,0.1
0.49519888,0.09597785,7,300,9,0.2
0.3207181,0.106043674,7,300,9,0.3
0.36329618,0.11240248,7,300,9,0.4
0.39199927,0.10335628,7,300,9,0.5
0.33542484,0.13250107,7,300,10,0.0
0.42553943,0.12929894,7,300,10,0.1
0.41613784,0.14104293,7,300,10,0.2
0.5470725,0.14396013,7,300,10,0.3
0.5119426,0.14047879,7,300,10,0.4
0.4663462,0.14207406,7,300,10,0.5
0.27318954,0.027078576,7,350,2,0.0
0.21705243,0.02904771,7,350,2,0.1
0.21420191,0.030462734,7,350,2,0.2
0.20892215,0.03522798,7,350,2,0.3
0.20452505,0.031994812,7,350,2,0.4
0.2029385,0.034996703,7,350,2,0.5
0.23947084,0.040191535,7,350,3,0.0
0.21934898,0.04895213,7,350,3,0.1
0.22555204,0.047712553,7,350,3,0.2
0.2593196,0.044857148,7,350,3,0.3
0.21587113,0.04633058,7,350,3,0.4
0.27046293,0.055816095,7,350,3,0.5
0.3188691,0.045958426,7,350,4,0.0
0.24879234,0.048258334,7,350,4,0.1
0.24789435,0.047789536,7,350,4,0.2
0.2915951,0.049549524,7,350,4,0.3
0.27681193,0.051582087,7,350,4,0.4
0.24589072,0.052046098,7,350,4,0.5
0.2909678,0.058791388,7,350,5,0.0
0.2843865,0.059908427,7,350,5,0.1
0.28649342,0.06602533,7,350,5,0.2
0.33057824,0.061886236,7,350,5,0.3
0.29338858,0.064302,7,350,5,0.4
0.33204275,0.06812299,7,350,5,0.5
0.30679026,0.11172304,7,350,6,0.0
0.24341257,0.09957844,7,350,6,0.1
0.3819372,0.10085395,7,350,6,0.2
0.39739433,0.10377069,7,350,6,0.3
0.26337597,0.10786532,7,350,6,0.4
0.26219553,0.13548926,7,350,6,0.5
0.3173684,0.06822715,7,350,7,0.0
0.36634433,0.07044119,7,350,7,0.1
0.314994,0.0696208,7,350,7,0.2
0.36675826,0.07236684,7,350,7,0.3
0.35829142,0.073715985,7,350,7,0.4
0.35605288,0.07209635,7,350,7,0.5
0.3604352,0.08978479,7,350,8,0.0
0.35318574,0.08522151,7,350,8,0.1
0.45471898,0.080095075,7,350,8,0.2
0.3841621,0.08529269,7,350,8,0.3
0.50684583,0.08294348,7,350,8,0.4
0.42160892,0.07952552,7,350,8,0.5
0.36053732,0.10091254,7,350,9,0.0
0.3051099,0.103440106,7,350,9,0.1
0.34597793,0.099676825,7,350,9,0.2
0.3619294,0.10092772,7,350,9,0.3
0.35340112,0.10260476,7,350,9,0.4
0.35139406,0.1068054,7,350,9,0.5
0.38901505,0.12229956,7,350,10,0.0
0.36278003,0.12469322,7,350,10,0.1
0.5536417,0.12469634,7,350,10,0.2
0.38994455,0.1427948,7,350,10,0.3
0.43743166,0.13348277,7,350,10,0.4
0.41183197,0.13514028,7,350,10,0.5
0.25850177,0.028566219,7,400,2,0.0
0.21154338,0.028907686,7,400,2,0.1
0.17540333,0.03278032,7,400,2,0.2
0.23623432,0.02936431,7,400,2,0.3
0.20554285,0.030376954,7,400,2,0.4
0.19781663,0.031223476,7,400,2,0.5
0.29149026,0.050622903,7,400,3,0.0
0.21888694,0.041805286,7,400,3,0.1
0.31796122,0.043044556,7,400,3,0.2
0.28703165,0.04857217,7,400,3,0.3
0.1955174,0.048238482,7,400,3,0.4
0.2572931,0.06317872,7,400,3,0.5
0.32936692,0.05416873,7,400,4,0.0
0.2214963,0.046926614,7,400,4,0.1
0.28864717,0.055354137,7,400,4,0.2
0.24861783,0.04891101,7,400,4,0.3
0.23598856,0.053427823,7,400,4,0.4
0.26238337,0.058221217,7,400,4,0.5
0.33620667,0.06257311,7,400,5,0.0
0.28704366,0.059062373,7,400,5,0.1
0.30202612,0.06403292,7,400,5,0.2
0.3178796,0.062259566,7,400,5,0.3
0.31680882,0.06968224,7,400,5,0.4
0.37484643,0.0684877,7,400,5,0.5
0.32099366,0.09233385,7,400,6,0.0
0.3096046,0.09451317,7,400,6,0.1
0.21206549,0.094729654,7,400,6,0.2
0.24974181,0.10419808,7,400,6,0.3
0.38849682,0.10854381,7,400,6,0.4
0.34519592,0.11562494,7,400,6,0.5
0.32246798,0.07124762,7,400,7,0.0
0.32981667,0.069030784,7,400,7,0.1
0.3272549,0.08107794,7,400,7,0.2
0.33424014,0.07100902,7,400,7,0.3
0.4000051,0.069897406,7,400,7,0.4
0.30789104,0.08220963,7,400,7,0.5
0.3521951,0.086495854,7,400,8,0.0
0.3556904,0.085085325,7,400,8,0.1
0.3831436,0.09282937,7,400,8,0.2
0.4956313,0.08506295,7,400,8,0.3
0.43331334,0.09101797,7,400,8,0.4
0.6000143,0.08357732,7,400,8,0.5
0.37400892,0.09891484,7,400,9,0.0
0.37226406,0.10366014,7,400,9,0.1
0.32174566,0.10548287,7,400,9,0.2
0.2928852,0.098667145,7,400,9,0.3
0.37792647,0.10542129,7,400,9,0.4
0.3945382,0.10076394,7,400,9,0.5
0.36559296,0.12987705,7,400,10,0.0
0.41745287,0.13100113,7,400,10,0.1
0.36255047,0.13346435,7,400,10,0.2
0.4478685,0.13595574,7,400,10,0.3
0.559508,0.1344093,7,400,10,0.4
0.45379633,0.12443506,7,400,10,0.5
0.22488739,0.027048122,7,450,2,0.0
0.24763842,0.028124556,7,450,2,0.1
0.2005685,0.031417817,7,450,2,0.2
0.20797499,0.03095803,7,450,2,0.3
0.19788164,0.029620636,7,450,2,0.4
0.25046414,0.032954644,7,450,2,0.5
0.27072027,0.038905494,7,450,3,0.0
0.25498623,0.043689318,7,450,3,0.1
0.20335083,0.048505217,7,450,3,0.2
0.23324983,0.047632102,7,450,3,0.3
0.17623502,0.048056636,7,450,3,0.4
0.21927668,0.046262756,7,450,3,0.5
0.41609693,0.046208568,7,450,4,0.0
0.22034463,0.04622606,7,450,4,0.1
0.26363805,0.051709354,7,450,4,0.2
0.25406298,0.050816726,7,450,4,0.3
0.2893206,0.05168554,7,450,4,0.4
0.22124729,0.05600678,7,450,4,0.5
0.28257766,0.058698576,7,450,5,0.0
0.26437992,0.066494696,7,450,5,0.1
0.3206291,0.06028605,7,450,5,0.2
0.34620333,0.06657782,7,450,5,0.3
0.2801715,0.062917195,7,450,5,0.4
0.30275956,0.062485095,7,450,5,0.5
0.30674487,0.088569604,7,450,6,0.0
0.24028172,0.09677753,7,450,6,0.1
0.2444512,0.10112148,7,450,6,0.2
0.24216802,0.096918106,7,450,6,0.3
0.22592196,0.11155258,7,450,6,0.4
0.24976696,0.11157246,7,450,6,0.5
0.3570783,0.07002565,7,450,7,0.0
0.30108985,0.069076076,7,450,7,0.1
0.33126262,0.06968775,7,450,7,0.2
0.32089788,0.076748535,7,450,7,0.3
0.34455737,0.06904548,7,450,7,0.4
0.3185621,0.091300145,7,450,7,0.5
0.3643388,0.094399326,7,450,8,0.0
0.3683256,0.08367343,7,450,8,0.1
0.44855967,0.088598095,7,450,8,0.2
0.55837476,0.0963131,7,450,8,0.3
0.4527553,0.09298159,7,450,8,0.4
0.48664206,0.08393988,7,450,8,0.5
0.3930447,0.10408495,7,450,9,0.0
0.30548254,0.09673869,7,450,9,0.1
0.3302204,0.09934633,7,450,9,0.2
0.34019727,0.10163517,7,450,9,0.3
0.44685897,0.103721626,7,450,9,0.4
0.36394447,0.099624485,7,450,9,0.5
0.40422842,0.12560345,7,450,10,0.0
0.47989395,0.13785042,7,450,10,0.1
0.45850423,0.13148333,7,450,10,0.2
0.41949677,0.17289227,7,450,10,0.3
0.55206,0.13356203,7,450,10,0.4
0.50141066,0.13229425,7,450,10,0.5
0.21832141,0.02647276,7,500,2,0.0
0.19597857,0.029057814,7,500,2,0.1
0.2299587,0.028272822,7,500,2,0.2
0.20388298,0.033661224,7,500,2,0.3
0.20545748,0.029001242,7,500,2,0.4
0.18017085,0.029497935,7,500,2,0.5
0.2754733,0.044436116,7,500,3,0.0
0.2299161,0.04270617,7,500,3,0.1
0.18787771,0.04202202,7,500,3,0.2
0.24545476,0.043725062,7,500,3,0.3
0.19139601,0.045817103,7,500,3,0.4
0.17538558,0.045559473,7,500,3,0.5
0.31108937,0.043890513,7,500,4,0.0
0.26830593,0.050400812,7,500,4,0.1
0.21554118,0.06262942,7,500,4,0.2
0.24723329,0.048828866,7,500,4,0.3
0.22081341,0.054993454,7,500,4,0.4
0.33349174,0.046168227,7,500,4,0.5
0.31590885,0.06489983,7,500,5,0.0
0.26454213,0.060011126,7,500,5,0.1
0.38404632,0.059109367,7,500,5,0.2
0.27749828,0.05736523,7,500,5,0.3
0.34249878,0.063581035,7,500,5,0.4
0.30639854,0.06294929,7,500,5,0.5
0.35135373,0.09495685,7,500,6,0.0
0.24644299,0.089148104,7,500,6,0.1
0.36420262,0.11560439,7,500,6,0.2
0.30447277,0.10609527,7,500,6,0.3
0.32869416,0.0950592,7,500,6,0.4
0.38930973,0.10392659,7,500,6,0.5
0.27858305,0.06684237,7,500,7,0.0
0.29705828,0.068421565,7,500,7,0.1
0.3201734,0.07020571,7,500,7,0.2
0.31735083,0.08489373,7,500,7,0.3
0.2929222,0.07157055,7,500,7,0.4
0.32239395,0.073495865,7,500,7,0.5
0.3692576,0.088956214,7,500,8,0.0
0.44048396,0.08588667,7,500,8,0.1
0.32190436,0.08792249,7,500,8,0.2
0.44258898,0.08459064,7,500,8,0.3
0.41216022,0.081992544,7,500,8,0.4
0.48157594,0.085453816,7,500,8,0.5
0.40208423,0.09890443,7,500,9,0.0
0.32511938,0.09981965,7,500,9,0.1
0.32164475,0.0997824,7,500,9,0.2
0.38593665,0.102133766,7,500,9,0.3
0.37333387,0.100435115,7,500,9,0.4
0.3300569,0.10169693,7,500,9,0.5
0.4014802,0.12409458,7,500,10,0.0
0.49020308,0.14713526,7,500,10,0.1
0.40214327,0.1323389,7,500,10,0.2
0.53194857,0.14178678,7,500,10,0.3
0.5188943,0.16177714,7,500,10,0.4
0.6146423,0.13247712,7,500,10,0.5
0.20010419,0.032714926,7,550,2,0.0
0.25568664,0.02784285,7,550,2,0.1
0.20947932,0.028438557,7,550,2,0.2
0.17914094,0.03195496,7,550,2,0.3
0.1788738,0.029684957,7,550,2,0.4
0.21698129,0.034263782,7,550,2,0.5
0.22526084,0.040669408,7,550,3,0.0
0.17349051,0.04124868,7,550,3,0.1
0.17837632,0.04424078,7,550,3,0.2
0.2651203,0.044087622,7,550,3,0.3
0.26513606,0.04929633,7,550,3,0.4
0.20107722,0.052231092,7,550,3,0.5
0.32889858,0.048806403,7,550,4,0.0
0.21033007,0.054499634,7,550,4,0.1
0.252147,0.051372867,7,550,4,0.2
0.25050685,0.046979085,7,550,4,0.3
0.22244604,0.048502944,7,550,4,0.4
0.21069598,0.0480025,7,550,4,0.5
0.28464374,0.05832623,7,550,5,0.0
0.28625965,0.056814343,7,550,5,0.1
0.29866472,0.05977422,7,550,5,0.2
0.25606894,0.062435094,7,550,5,0.3
0.31581473,0.05960557,7,550,5,0.4
0.27203602,0.06102255,7,550,5,0.5
0.30047423,0.09361165,7,550,6,0.0
0.23485737,0.102688834,7,550,6,0.1
0.26332211,0.10308155,7,550,6,0.2
0.39499098,0.10585884,7,550,6,0.3
0.26802692,0.10792047,7,550,6,0.4
0.22476545,0.11580859,7,550,6,0.5
0.37468624,0.07107988,7,550,7,0.0
0.31013498,0.07188352,7,550,7,0.1
0.2909501,0.06772646,7,550,7,0.2
0.3056977,0.077098064,7,550,7,0.3
0.3204618,0.07315417,7,550,7,0.4
0.32374054,0.075396754,7,550,7,0.5
0.3823042,0.0888259,7,550,8,0.0
0.36329502,0.08848598,7,550,8,0.1
0.3608974,0.10254812,7,550,8,0.2
0.36075267,0.07999171,7,550,8,0.3
0.44588023,0.08448727,7,550,8,0.4
0.43484262,0.09575475,7,550,8,0.5
0.44146842,0.09926882,7,550,9,0.0
0.33702493,0.09896171,7,550,9,0.1
0.39885157,0.10267831,7,550,9,0.2
0.35180753,0.099584796,7,550,9,0.3
0.42162922,0.10095415,7,550,9,0.4
0.314409,0.100125074,7,550,9,0.5
0.3803862,0.12678893,7,550,10,0.0
0.38702413,0.14084548,7,550,10,0.1
0.41483173,0.1414533,7,550,10,0.2
0.49179742,0.16326559,7,550,10,0.3
0.39490867,0.12937495,7,550,10,0.4
0.4612895,0.14424583,7,550,10,0.5
