mapeFalse,mapeTrue,sensor,epochs,time_lag,dropout
0.33043432,0.09824817,5,200,7,0.1
0.34152102,0.07928541,5,200,7,0.2
0.37285247,0.087630354,5,200,7,0.3
0.33438468,0.08681989,5,200,7,0.4
0.3618853,0.08071479,5,200,7,0.5
0.3692782,0.08626338,5,200,8,0.0
0.32132277,0.084121265,5,200,8,0.1
0.32180008,0.10560907,5,200,8,0.2
0.3915426,0.100200735,5,200,8,0.3
0.33133084,0.089025594,5,200,8,0.4
0.5527275,0.0992474,5,200,8,0.5
0.35970703,0.11538709,5,200,9,0.0
0.37142357,0.10668771,5,200,9,0.1
0.38862735,0.11068399,5,200,9,0.2
0.40328044,0.10994793,5,200,9,0.3
0.4314432,0.11053386,5,200,9,0.4
0.45583037,0.11210205,5,200,9,0.5
0.38462436,0.12032576,5,200,10,0.0
0.35570014,0.14381208,5,200,10,0.1
0.40903252,0.12082443,5,200,10,0.2
0.43605265,0.14633907,5,200,10,0.3
0.417184,0.14693858,5,200,10,0.4
0.4167598,0.15074918,5,200,10,0.5
0.20137925,0.030224957,5,250,2,0.0
0.3372018,0.03457371,5,250,2,0.1
0.41894978,0.033635333,5,250,2,0.2
0.35162178,0.038660027,5,250,2,0.3
0.46578518,0.04032435,5,250,2,0.4
0.40056404,0.047165513,5,250,2,0.5
0.2528959,0.053124044,5,250,3,0.0
0.29838815,0.054069478,5,250,3,0.1
0.37071142,0.059659533,5,250,3,0.2
0.35310692,0.06831104,5,250,3,0.3
0.34189427,0.084554,5,250,3,0.4
0.4213106,0.06304297,5,250,3,0.5
0.23385148,0.06478177,5,250,4,0.0
0.2604195,0.057466965,5,250,4,0.1
0.26360545,0.055902675,5,250,4,0.2
0.35571277,0.064589664,5,250,4,0.3
0.40606275,0.06824322,5,250,4,0.4
0.355021,0.06670784,5,250,4,0.5
0.24169512,0.064910606,5,250,5,0.0
0.29229525,0.06353308,5,250,5,0.1
0.28905052,0.09209694,5,250,5,0.2
0.29255992,0.07317002,5,250,5,0.3
0.3665272,0.07416123,5,250,5,0.4
0.37254313,0.08713912,5,250,5,0.5
